title,href,date,filename,file_href
Replication Data for Systematic Measurement Error in Election Violence Data: Causes and Consequences,/dataset.xhtml?persistentId=doi:10.7910/DVN/LFD20F,"Apr 3, 2019",Borzyskowski Wahman Appendix.pdf,/file.xhtml?persistentId=doi:10.7910/DVN/LFD20F/OZZJX0&version=1.0
Replication Data for Systematic Measurement Error in Election Violence Data: Causes and Consequences,/dataset.xhtml?persistentId=doi:10.7910/DVN/LFD20F,"Apr 3, 2019",Borzyskowski Wahman Data combined.tab,/file.xhtml?persistentId=doi:10.7910/DVN/LFD20F/GEH0TV&version=1.0
Replication Data for Systematic Measurement Error in Election Violence Data: Causes and Consequences,/dataset.xhtml?persistentId=doi:10.7910/DVN/LFD20F,"Apr 3, 2019",Borzyskowski Wahman Data for Figure A3.tab,/file.xhtml?persistentId=doi:10.7910/DVN/LFD20F/HRC0YU&version=1.0
Replication Data for Systematic Measurement Error in Election Violence Data: Causes and Consequences,/dataset.xhtml?persistentId=doi:10.7910/DVN/LFD20F,"Apr 3, 2019",Borzyskowski Wahman Data for Figures A4-A7.tab,/file.xhtml?persistentId=doi:10.7910/DVN/LFD20F/QWKZDH&version=1.0
Replication Data for Systematic Measurement Error in Election Violence Data: Causes and Consequences,/dataset.xhtml?persistentId=doi:10.7910/DVN/LFD20F,"Apr 3, 2019",Borzyskowski Wahman.do,/file.xhtml?persistentId=doi:10.7910/DVN/LFD20F/WLGYHJ&version=1.0
Replication Data for Systematic Measurement Error in Election Violence Data: Causes and Consequences,/dataset.xhtml?persistentId=doi:10.7910/DVN/LFD20F,"Apr 3, 2019",Borzyskowski_Wahman Codebook BJPS.pdf,/file.xhtml?persistentId=doi:10.7910/DVN/LFD20F/66XIQN&version=1.0
Replication Data for: How Do Observers Assess Resolve?,/dataset.xhtml?persistentId=doi:10.7910/DVN/VSVMY7,"Mar 18, 2019",BJPS Codebook 070818.pdf,/file.xhtml?persistentId=doi:10.7910/DVN/VSVMY7/HRMSLQ&version=1.0
Replication Data for: How Do Observers Assess Resolve?,/dataset.xhtml?persistentId=doi:10.7910/DVN/VSVMY7,"Mar 18, 2019",BJPS Replication 1.R,/file.xhtml?persistentId=doi:10.7910/DVN/VSVMY7/8UESLR&version=1.0
Replication Data for: How Do Observers Assess Resolve?,/dataset.xhtml?persistentId=doi:10.7910/DVN/VSVMY7,"Mar 18, 2019",BJPS Replication 2.R,/file.xhtml?persistentId=doi:10.7910/DVN/VSVMY7/LUUJ00&version=1.0
Replication Data for: How Do Observers Assess Resolve?,/dataset.xhtml?persistentId=doi:10.7910/DVN/VSVMY7,"Mar 18, 2019",BJPS Replication 3.R,/file.xhtml?persistentId=doi:10.7910/DVN/VSVMY7/YNENJX&version=1.0
