title,href,date,filename,file_href
Reputation and Organizational Politics: Inside the EU Commission,/dataset.xhtml?persistentId=doi:10.7910/DVN/DXGVAW,"May 3, 2019",cisnet20152016_jop_st13.tab,/file.xhtml?persistentId=doi:10.7910/DVN/DXGVAW/YRBESK&version=1.0
Reputation and Organizational Politics: Inside the EU Commission,/dataset.xhtml?persistentId=doi:10.7910/DVN/DXGVAW,"May 3, 2019",replication_jop.do,/file.xhtml?persistentId=doi:10.7910/DVN/DXGVAW/ITCPQA&version=1.0
Replication Data for: Projecting confidence: How the probabilistic horserace confuses and demobilizes the public,/dataset.xhtml?persistentId=doi:10.7910/DVN/TRIEF2,"May 1, 2019",16margin.tab,/file.xhtml?persistentId=doi:10.7910/DVN/TRIEF2/UJPXPJ&version=1.0
Replication Data for: Projecting confidence: How the probabilistic horserace confuses and demobilizes the public,/dataset.xhtml?persistentId=doi:10.7910/DVN/TRIEF2,"May 1, 2019",16prob.tab,/file.xhtml?persistentId=doi:10.7910/DVN/TRIEF2/HFEAHC&version=1.0
Replication Data for: Projecting confidence: How the probabilistic horserace confuses and demobilizes the public,/dataset.xhtml?persistentId=doi:10.7910/DVN/TRIEF2,"May 1, 2019",ag.tab,/file.xhtml?persistentId=doi:10.7910/DVN/TRIEF2/RJPSXE&version=1.0
Replication Data for: Projecting confidence: How the probabilistic horserace confuses and demobilizes the public,/dataset.xhtml?persistentId=doi:10.7910/DVN/TRIEF2,"May 1, 2019",alexa.tab,/file.xhtml?persistentId=doi:10.7910/DVN/TRIEF2/R66KTX&version=1.0
Replication Data for: Projecting confidence: How the probabilistic horserace confuses and demobilizes the public,/dataset.xhtml?persistentId=doi:10.7910/DVN/TRIEF2,"May 1, 2019",anescdf16.tab,/file.xhtml?persistentId=doi:10.7910/DVN/TRIEF2/HKVOSB&version=1.0
Replication Data for: Projecting confidence: How the probabilistic horserace confuses and demobilizes the public,/dataset.xhtml?persistentId=doi:10.7910/DVN/TRIEF2,"May 1, 2019",archive.tab,/file.xhtml?persistentId=doi:10.7910/DVN/TRIEF2/X4NXLA&version=1.0
Replication Data for: Projecting confidence: How the probabilistic horserace confuses and demobilizes the public,/dataset.xhtml?persistentId=doi:10.7910/DVN/TRIEF2,"May 1, 2019",assingments.tab,/file.xhtml?persistentId=doi:10.7910/DVN/TRIEF2/LRMDUA&version=1.0
Replication Data for: Projecting confidence: How the probabilistic horserace confuses and demobilizes the public,/dataset.xhtml?persistentId=doi:10.7910/DVN/TRIEF2,"May 1, 2019",ATP W21.sav,/file.xhtml?persistentId=doi:10.7910/DVN/TRIEF2/TNVOJP&version=1.0
