title,href,date,filename,file_href
Replication Data for: Political Considerations in Nonpolitical Decisions:  A Conjoint Analysis of Roommate Choice,/dataset.xhtml?persistentId=doi:10.7910/DVN/GUATS6,"May 25, 2019",conjoint.csv,/file.xhtml?persistentId=doi:10.7910/DVN/GUATS6/A9QFNU&version=1.0
Replication Data for: Political Considerations in Nonpolitical Decisions:  A Conjoint Analysis of Roommate Choice,/dataset.xhtml?persistentId=doi:10.7910/DVN/GUATS6,"May 25, 2019",replication.R,/file.xhtml?persistentId=doi:10.7910/DVN/GUATS6/VARBRZ&version=1.0
"Replication Data for: Contentious Federalism: Sheriffs, state legislatures, and political violence in the American West",/dataset.xhtml?persistentId=doi:10.7910/DVN/MPLQUI,"May 23, 2019",Contentious Federalism Codebook.pdf,/file.xhtml?persistentId=doi:10.7910/DVN/MPLQUI/O7ZGA8&version=2.0
"Replication Data for: Contentious Federalism: Sheriffs, state legislatures, and political violence in the American West",/dataset.xhtml?persistentId=doi:10.7910/DVN/MPLQUI,"May 23, 2019",crosssectional.tab,/file.xhtml?persistentId=doi:10.7910/DVN/MPLQUI/XXVAWC&version=2.0
"Replication Data for: Contentious Federalism: Sheriffs, state legislatures, and political violence in the American West",/dataset.xhtml?persistentId=doi:10.7910/DVN/MPLQUI,"May 23, 2019",Maps.R,/file.xhtml?persistentId=doi:10.7910/DVN/MPLQUI/SG2OXF&version=2.0
"Replication Data for: Contentious Federalism: Sheriffs, state legislatures, and political violence in the American West",/dataset.xhtml?persistentId=doi:10.7910/DVN/MPLQUI,"May 23, 2019",panel.tab,/file.xhtml?persistentId=doi:10.7910/DVN/MPLQUI/BIVSPC&version=2.0
"Replication Data for: Contentious Federalism: Sheriffs, state legislatures, and political violence in the American West",/dataset.xhtml?persistentId=doi:10.7910/DVN/MPLQUI,"May 23, 2019",pct_federal.xls,/file.xhtml?persistentId=doi:10.7910/DVN/MPLQUI/PPATFI&version=2.0
"Replication Data for: Contentious Federalism: Sheriffs, state legislatures, and political violence in the American West",/dataset.xhtml?persistentId=doi:10.7910/DVN/MPLQUI,"May 23, 2019",Regression Models.do,/file.xhtml?persistentId=doi:10.7910/DVN/MPLQUI/WZIIQT&version=2.0
"Replication Data for: Contentious Federalism: Sheriffs, state legislatures, and political violence in the American West",/dataset.xhtml?persistentId=doi:10.7910/DVN/MPLQUI,"May 23, 2019",SheriffMap.tab,/file.xhtml?persistentId=doi:10.7910/DVN/MPLQUI/A8TWLP&version=2.0
Replication Data for: Friends from Across the Aisle,/dataset.xhtml?persistentId=doi:10.7910/DVN/GZRCCJ,"May 12, 2019",1. American Dream Prepare Variables.do,/file.xhtml?persistentId=doi:10.7910/DVN/GZRCCJ/M3JHGZ&version=1.0
Replication Data for: Friends from Across the Aisle,/dataset.xhtml?persistentId=doi:10.7910/DVN/GZRCCJ,"May 12, 2019",1. Virtues Prepare Variables.do,/file.xhtml?persistentId=doi:10.7910/DVN/GZRCCJ/3FB0IB&version=1.0
Replication Data for: Friends from Across the Aisle,/dataset.xhtml?persistentId=doi:10.7910/DVN/GZRCCJ,"May 12, 2019",2. American Dream Histogram.do,/file.xhtml?persistentId=doi:10.7910/DVN/GZRCCJ/Q0TTQY&version=1.0
Replication Data for: Friends from Across the Aisle,/dataset.xhtml?persistentId=doi:10.7910/DVN/GZRCCJ,"May 12, 2019",2. Virtues Regression.do,/file.xhtml?persistentId=doi:10.7910/DVN/GZRCCJ/TRRN4T&version=1.0
Replication Data for: Friends from Across the Aisle,/dataset.xhtml?persistentId=doi:10.7910/DVN/GZRCCJ,"May 12, 2019",2b. Virtues Regression - Effect Size.do,/file.xhtml?persistentId=doi:10.7910/DVN/GZRCCJ/QGYPGO&version=1.0
Replication Data for: Friends from Across the Aisle,/dataset.xhtml?persistentId=doi:10.7910/DVN/GZRCCJ,"May 12, 2019",3. American Dream Regressions.do,/file.xhtml?persistentId=doi:10.7910/DVN/GZRCCJ/ADEQR8&version=1.0
Replication Data for: Friends from Across the Aisle,/dataset.xhtml?persistentId=doi:10.7910/DVN/GZRCCJ,"May 12, 2019",3. Virtues Histogram.do,/file.xhtml?persistentId=doi:10.7910/DVN/GZRCCJ/LACURQ&version=1.0
Replication Data for: Friends from Across the Aisle,/dataset.xhtml?persistentId=doi:10.7910/DVN/GZRCCJ,"May 12, 2019",4. American Dream Regressions - Effect Size.do,/file.xhtml?persistentId=doi:10.7910/DVN/GZRCCJ/FXNJ8I&version=1.0
Replication Data for: Friends from Across the Aisle,/dataset.xhtml?persistentId=doi:10.7910/DVN/GZRCCJ,"May 12, 2019",4. Virtues Mediation.do,/file.xhtml?persistentId=doi:10.7910/DVN/GZRCCJ/QFWW6Y&version=1.0
Replication Data for: Friends from Across the Aisle,/dataset.xhtml?persistentId=doi:10.7910/DVN/GZRCCJ,"May 12, 2019",4b. Virtues Mediation Sensitivity.R,/file.xhtml?persistentId=doi:10.7910/DVN/GZRCCJ/HD3KHH&version=1.0
"Replication Data for ""Opinion Shift and Stability: The Information Environment and Long-Lasting Opposition to Trump's Muslim Ban""",/dataset.xhtml?persistentId=doi:10.7910/DVN/NNXBHP,"May 6, 2019",replication_data.RData,/file.xhtml?persistentId=doi:10.7910/DVN/NNXBHP/N7IC3I&version=1.1
"Replication Data for ""Opinion Shift and Stability: The Information Environment and Long-Lasting Opposition to Trump's Muslim Ban""",/dataset.xhtml?persistentId=doi:10.7910/DVN/NNXBHP,"May 6, 2019",replication_pb2.R,/file.xhtml?persistentId=doi:10.7910/DVN/NNXBHP/QUXJIK&version=1.1
Replication Data for: Self-Awareness of Political Knowledge,/dataset.xhtml?persistentId=doi:10.7910/DVN/UBQYXT,"Apr 11, 2019",graham_pobe_final.tab,/file.xhtml?persistentId=doi:10.7910/DVN/UBQYXT/AQ8PHC&version=1.0
Replication Data for: Self-Awareness of Political Knowledge,/dataset.xhtml?persistentId=doi:10.7910/DVN/UBQYXT,"Apr 11, 2019",graham_selfAware_appendix.tex,/file.xhtml?persistentId=doi:10.7910/DVN/UBQYXT/HIFYZR&version=1.0
Replication Data for: Self-Awareness of Political Knowledge,/dataset.xhtml?persistentId=doi:10.7910/DVN/UBQYXT,"Apr 11, 2019",graham_selfAware_pobe.tex,/file.xhtml?persistentId=doi:10.7910/DVN/UBQYXT/NG8M8N&version=1.0
Replication Data for: Self-Awareness of Political Knowledge,/dataset.xhtml?persistentId=doi:10.7910/DVN/UBQYXT,"Apr 11, 2019",key_final.tab,/file.xhtml?persistentId=doi:10.7910/DVN/UBQYXT/AONSPT&version=1.0
Replication Data for: Self-Awareness of Political Knowledge,/dataset.xhtml?persistentId=doi:10.7910/DVN/UBQYXT,"Apr 11, 2019",process_figs_final.R,/file.xhtml?persistentId=doi:10.7910/DVN/UBQYXT/2KXPOC&version=1.0
Replication Data for: Self-Awareness of Political Knowledge,/dataset.xhtml?persistentId=doi:10.7910/DVN/UBQYXT,"Apr 11, 2019",readme.txt,/file.xhtml?persistentId=doi:10.7910/DVN/UBQYXT/3IT3RQ&version=1.0
Replication Data for: Self-Awareness of Political Knowledge,/dataset.xhtml?persistentId=doi:10.7910/DVN/UBQYXT,"Apr 11, 2019",weights.tab,/file.xhtml?persistentId=doi:10.7910/DVN/UBQYXT/LBBPU9&version=1.0
How Labor Unions Increase Political Knowledge: Evidence from the United States,/dataset.xhtml?persistentId=doi:10.7910/DVN/BRJNBS,"Apr 8, 2019",2004 CdBkNRCS.pdf,/file.xhtml?persistentId=doi:10.7910/DVN/BRJNBS/XDBYK6&version=1.0
How Labor Unions Increase Political Knowledge: Evidence from the United States,/dataset.xhtml?persistentId=doi:10.7910/DVN/BRJNBS,"Apr 8, 2019",anes_2012_matched.tab,/file.xhtml?persistentId=doi:10.7910/DVN/BRJNBS/8YDB56&version=1.0
How Labor Unions Increase Political Knowledge: Evidence from the United States,/dataset.xhtml?persistentId=doi:10.7910/DVN/BRJNBS,"Apr 8, 2019",anes_timeseries_2012_userguidecodebook.pdf,/file.xhtml?persistentId=doi:10.7910/DVN/BRJNBS/UA9XRA&version=1.0
How Labor Unions Increase Political Knowledge: Evidence from the United States,/dataset.xhtml?persistentId=doi:10.7910/DVN/BRJNBS,"Apr 8, 2019",anes_timeseries_cdf_codebook_var.pdf,/file.xhtml?persistentId=doi:10.7910/DVN/BRJNBS/PLZYJF&version=1.0
How Labor Unions Increase Political Knowledge: Evidence from the United States,/dataset.xhtml?persistentId=doi:10.7910/DVN/BRJNBS,"Apr 8, 2019",canes_1968_to_2016_data.tab,/file.xhtml?persistentId=doi:10.7910/DVN/BRJNBS/QSUPUS&version=1.0
