title,href,date,filename,file_href
Replication Data for: Comparative Politics and Causal Evaluation of Structural Reforms: The Case of the UK National Minimum Wage Introduction,/dataset.xhtml?persistentId=doi:10.7910/DVN/CSX1VL,"May 21, 2019",.Rhistory,/file.xhtml?persistentId=doi:10.7910/DVN/CSX1VL/DNPOVE&version=1.0
Replication Data for: Comparative Politics and Causal Evaluation of Structural Reforms: The Case of the UK National Minimum Wage Introduction,/dataset.xhtml?persistentId=doi:10.7910/DVN/CSX1VL,"May 21, 2019",01_main_analysis.R,/file.xhtml?persistentId=doi:10.7910/DVN/CSX1VL/2RZOWB&version=1.0
Replication Data for: Comparative Politics and Causal Evaluation of Structural Reforms: The Case of the UK National Minimum Wage Introduction,/dataset.xhtml?persistentId=doi:10.7910/DVN/CSX1VL,"May 21, 2019",02_appendix.R,/file.xhtml?persistentId=doi:10.7910/DVN/CSX1VL/N8BKQ0&version=1.0
Replication Data for: Comparative Politics and Causal Evaluation of Structural Reforms: The Case of the UK National Minimum Wage Introduction,/dataset.xhtml?persistentId=doi:10.7910/DVN/CSX1VL,"May 21, 2019",Figure1.pdf,/file.xhtml?persistentId=doi:10.7910/DVN/CSX1VL/17JTLM&version=1.0
Replication Data for: Comparative Politics and Causal Evaluation of Structural Reforms: The Case of the UK National Minimum Wage Introduction,/dataset.xhtml?persistentId=doi:10.7910/DVN/CSX1VL,"May 21, 2019",Figure2a.pdf,/file.xhtml?persistentId=doi:10.7910/DVN/CSX1VL/DP6PEH&version=1.0
Replication Data for: Comparative Politics and Causal Evaluation of Structural Reforms: The Case of the UK National Minimum Wage Introduction,/dataset.xhtml?persistentId=doi:10.7910/DVN/CSX1VL,"May 21, 2019",Figure2b.pdf,/file.xhtml?persistentId=doi:10.7910/DVN/CSX1VL/JVFACB&version=1.0
Replication Data for: Comparative Politics and Causal Evaluation of Structural Reforms: The Case of the UK National Minimum Wage Introduction,/dataset.xhtml?persistentId=doi:10.7910/DVN/CSX1VL,"May 21, 2019",Figure2c.pdf,/file.xhtml?persistentId=doi:10.7910/DVN/CSX1VL/UUAFVB&version=1.0
Replication Data for: Comparative Politics and Causal Evaluation of Structural Reforms: The Case of the UK National Minimum Wage Introduction,/dataset.xhtml?persistentId=doi:10.7910/DVN/CSX1VL,"May 21, 2019",Figure2d.pdf,/file.xhtml?persistentId=doi:10.7910/DVN/CSX1VL/IXR3T8&version=1.0
Replication Data for: Comparative Politics and Causal Evaluation of Structural Reforms: The Case of the UK National Minimum Wage Introduction,/dataset.xhtml?persistentId=doi:10.7910/DVN/CSX1VL,"May 21, 2019",FigureA1.pdf,/file.xhtml?persistentId=doi:10.7910/DVN/CSX1VL/YCJWRH&version=1.0
Replication Data for: Comparative Politics and Causal Evaluation of Structural Reforms: The Case of the UK National Minimum Wage Introduction,/dataset.xhtml?persistentId=doi:10.7910/DVN/CSX1VL,"May 21, 2019",FigureA10a.pdf,/file.xhtml?persistentId=doi:10.7910/DVN/CSX1VL/JKRXSF&version=1.0
